Player.x,Team.x,Season.x,pos,Age.x,GP.x,W.x,L.x,Min.x,Offrtg,Defrtg,Netrtg,Ast_Pct,Ast_TO,Ast_Ratio,OREB_Pct,DREB_Pct,REB_Pct,To_Ratio,EFG_Pct,TS_Pct,USG_Pct,Pace,PIE,Screen_Assists,Screen_Assists_Pts,Deflections,Off_loose_balls_recovered,Def_loose_balls_recovered,loose_balls_recovered,Off_loose_balls_recovered_pct,Def_loose_balls_recovered_pct,Charges_drawn,Contested_2p_shots,Contested_3p_shots,Contested_shots,Pts_of_TOV,Second_pts,FBPS,PITP,OPP_pts_off_TO,OPP_Second_pts,OPP_FBPS,OPP_PITP,BLK,BLKA,PF,PFD,mp,per,tspercent,x3par,ftr,orbpercent,drbpercent,trbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Salary,All_Star,FGM_0_8,FGA_0_8,FG._0_8,FGM_8_16,FGA_8_16,FG._8_16,FGM_16_24,FGA_16_24,FG._16_24,FGM_24_plus,FGA_24_plus,FG._24_plus,FGM_backcourt,FGA_backcourt,FG._backcourt
Gorgui Dieng,MIN,2018,C,28,79,45,34,16.9,103.9,110.5,-6.6,8,1.2,12.5,7.8,20.1,13.7,10.4,50.4,54.3,15.9,99.83,9.3,1.7,3.8,1.3,0.3,0.4,0.8,45.8,54.2,0.18,4.9,1.8,6.7,1,0.9,0.5,2.1,5.6,4.6,4.7,16.5,0.5,0.4,1.9,1.2,1333,14.7,0.543,0.157,0.263,9.1,22.2,15.6,7.5,1.7,2.6,12,16.3,1.6,1.4,2.9,0.105,-1,0.6,-0.4,0.5,14112360,0,0.9,1.7,56.8,0.5,0.9,50,0.7,1.5,45.9,0.2,0.8,30,0,0,0
Greg Monroe,BOS,2018,C,28,51,21,30,20.4,100.9,110.5,-9.6,18.9,1.21,17.6,10.4,24.4,17.2,14.5,56.5,59.8,21.8,99.86,15.3,1.8,4,1.5,0.4,0.5,0.9,42.2,57.8,0.04,5.8,0.8,6.5,1.6,2.4,0.3,8.1,8.3,4.8,6.4,22,0.5,0.5,1.9,2.1,496,23,0.58,0,0.348,11.9,24.4,18.2,20.5,2.8,2.9,17.4,24.9,0.8,1.1,2,0.193,0.2,4.3,4.5,0.8,21384175,0,3.9,6.6,59.8,0.2,0.7,27.3,0.2,0.3,47.1,0,0,0,0,0,0
Guerschon Yabusele,BOS,2018,PF,22,33,24,9,7.1,101,101.8,-0.8,10.7,1.33,16.2,6.5,15.2,10.5,12.1,52.5,55.9,14.6,99.96,8,0.5,1.1,0.3,0.2,0.2,0.4,42.9,57.1,0,1.4,0.7,2,0.2,0.2,0.2,0.7,2.3,1.6,1.7,6.5,0.2,0,0.7,0.4,235,12.3,0.559,0.607,0.361,8,16.1,12.1,10,0.9,1.8,14.5,15.7,0.3,0.3,0.6,0.122,-1,0.2,-0.7,0.1,2247480,0,0.3,0.5,64.7,0,0,100,0.1,0.2,33.3,0.4,1.2,32.4,0,0,0
Harrison Barnes,DAL,2018,PF,26,77,24,53,34.2,103.4,109.5,-6.1,10.1,1.29,9.4,2.8,15.4,8.9,7.3,49.4,53.9,24.7,96.98,11.4,0.9,2.2,1.1,0.6,0.7,1.3,43.9,56.1,0.01,4.9,3.6,8.5,2.5,1.3,1,7.5,10.1,8.1,10,31.2,0.2,0.7,1.2,3.1,2634,15.8,0.539,0.276,0.259,3.1,17.1,9.9,9.9,0.9,0.5,8.1,25.2,2,1.9,3.8,0.07,-0.7,-1.4,-2.1,-0.1,23112004,0,3.1,5.7,54.6,1.1,2.9,38.1,1.2,2.7,43.8,1.5,4.3,36.1,0,0,0
Hassan Whiteside,MIA,2018,C,29,54,30,24,25.3,102.1,105,-2.8,6.8,0.59,6.8,12.1,31.7,21.8,11.5,54.2,57.3,23.5,98.25,17.6,3.1,6.6,1.1,0.5,0.4,0.9,55.1,44.9,0.02,8.6,1,9.6,2,4,0.2,10.2,8.2,5.8,7.4,22.8,1.7,1,2.4,3.1,1364,24.1,0.573,0.003,0.315,14.3,36.6,25.4,6.9,1.4,5.9,12.3,24.7,2.3,3,5.3,0.187,-2.1,2.3,0.2,0.8,23775506,0,4.5,7.5,60,0.9,2.3,38.9,0.4,0.9,40.4,0,0,100,0,0,0
Henry Ellenson,DET,2018,PF,21,38,21,17,8.7,97.5,97,0.5,9.8,1.11,10.2,2.9,20.8,11.8,9.1,43.2,47.6,23.3,100.62,9.6,0.7,1.5,0.2,0.1,0.1,0.2,50,50,0,1.8,1.4,3.2,0.7,0.3,0.4,1.5,2.6,2,1.9,8.5,0,0.1,0.6,0.6,329,10.5,0.476,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0,10.2,23.8,-0.2,0.4,0.1,0.02,-4.3,-2.6,-6.8,-0.4,1780800,0,0.7,1.4,49,0.2,0.7,24,0.1,0.4,25,0.6,1.7,33.3,0,0,0
Ian Clark,NOP,2018,SG,27,74,43,31,19.7,107.1,106,1,10.7,1.93,16.1,0.7,7.4,4.3,8.4,51.1,52.9,16.8,102.08,6.2,0.3,0.6,0.7,0.2,0.3,0.6,38.1,61.9,0.01,2,1.7,3.7,1,0.3,1.2,3.1,7.3,5.9,5.4,20.3,0.1,0.4,1.6,0.7,1455,9.4,0.529,0.394,0.119,0.8,8.4,4.7,10.4,1.1,0.5,9.9,17.2,0.3,0.8,1.1,0.037,-2,-2,-3.9,-0.7,1577230,0,1.2,2.1,56.3,0.6,1.1,54.1,0.4,0.9,45.3,0.8,2.6,32.1,0,0,0
Ian Mahinmi,WAS,2018,C,31,77,42,35,14.9,106.6,105.2,1.4,6.8,0.53,11.6,11.8,15.6,13.7,21.8,55.6,60.1,15,98.51,6.1,2.1,4.7,1.1,0.2,0.3,0.5,45.9,54.1,0.04,4.6,1.2,5.8,0.5,1.6,0.1,3.5,5.6,4.2,3.1,13,0.5,0.3,3,1.5,1145,12.2,0.601,0.008,0.516,13.4,17.4,15.4,6.6,1.6,3.2,24.7,15.6,0.8,1.4,2.2,0.093,-2.3,1.6,-0.7,0.4,1.60E+07,0,1.6,2.8,59.3,0.1,0.4,37.9,0,0,0,0,0,0,0,0,0
Ike Anigbogu,IND,2018,C,19,11,5,6,2.7,104.6,130.2,-25.5,0,0,0,15.2,13.8,14.5,14.3,44.4,55.8,17.9,103.12,10.9,0.3,0.6,0.1,0.1,0.2,0.3,33.3,66.7,0,1,0.2,1.2,0,0.7,0,0.2,0.5,0.9,1.2,5.3,0.3,0.2,0.1,0.3,30,21.6,0.558,0,0.667,19,15,16.9,0,1.7,8.9,14.7,20.3,0.1,0,0.1,0.165,-4.1,-1.2,-5.4,0,950000,0,0.1,0.3,33.3,0.1,0.3,33.3,0.2,0.3,66.7,0,0,0,0,0,0
Iman Shumpert,SAC,2018,SG,28,14,9,5,19.7,108.4,103.1,5.4,8.4,1.06,17.3,2.6,11.3,7.2,16.3,44,48,12.5,101.06,4.9,0.4,1.1,1.9,0.3,0.6,0.9,33.3,66.7,0,1.6,1.9,3.4,0,0.5,0.2,1,7,6.1,3.9,17.7,0.3,0.2,1.6,1,276,6.4,0.48,0.448,0.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,-0.2,0.2,0,-0.006,-3.9,-0.1,-4,-0.1,10337079,0,0.5,0.7,70,0.1,0.3,50,0.4,1.3,33.3,0.5,1.9,26.9,0,0,0
Isaiah Canaan,OKC,2018,PG-SG,27,20,9,11,21.1,109.2,108,1.2,27.6,2.62,28.8,1.4,9.4,5.4,11,46,53.9,19.3,97.72,9.6,0.1,0.1,1.6,0.4,0.7,1.1,36.4,63.6,0.1,1.9,1.6,3.5,1.6,0.4,1.3,2.8,7.4,5.6,5.7,19.8,0.1,0.6,1.8,2.1,422,13.5,0.539,0.482,0.372,1.5,10,5.7,26.7,1.8,0.2,15.4,18.9,0.5,0.1,0.6,0.072,0.1,-2.5,-2.4,0,1113863,0,1.2,2.8,41.1,0.3,0.6,50,0.1,0.2,33.3,1.1,3.3,33.8,0,0.1,0
Isaiah Hicks,NYK,2018,PF,23,18,4,14,13.3,102,109.7,-7.7,9.8,1,14.2,4.1,11.8,8.1,14.2,47.2,50.1,17.5,100.22,3.3,1.2,2.7,0.4,0.2,0.1,0.2,75,25,0,3.2,1.6,4.7,1.1,0.3,0.3,3,4.7,4,2.5,12.7,0.2,0.5,2.5,0.8,240,6.8,0.501,0.125,0.25,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,-0.1,0.1,0,-0.003,-4.3,-1.4,-5.6,-0.2,77250,0,1.4,2.6,54.3,0.3,0.7,41.7,0.1,0.3,20,0.1,0.5,22.2,0,0,0
Isaiah Taylor,ATL,2018,PG,23,67,18,49,17.4,103.2,103.9,-0.8,27.2,2.45,27.7,1.8,5.8,3.9,11.3,44.4,49.2,19.5,101.8,6.9,0,0,0.8,0.4,0.3,0.7,56.5,43.5,0.03,1.7,1.8,3.5,1.1,0.5,1.1,3.9,6.1,4.5,4.1,15.1,0.1,0.5,1.7,1.8,1167,10.9,0.492,0.205,0.362,2.1,6.9,4.5,27,1.4,0.7,15.7,20.1,0.2,0.5,0.6,0.027,-2.9,-2.5,-5.4,-1,1312611,0,1.8,3.4,53.7,0.2,0.9,23.7,0.1,0.3,27.3,0.3,1.1,26.3,0,0.1,0
Isaiah Thomas,LAL,2018,PG,29,32,15,17,26.9,107.9,114.8,-6.9,26.8,1.61,21,1.9,5.6,3.7,13.1,43.8,50.8,27.6,103.05,7.7,0.4,1.1,0.7,0.5,0.6,1,45.5,54.5,0.09,2.9,2.9,5.8,2.3,1.6,2.6,4.3,10.7,7.9,8.1,29.8,0.1,1.3,1.8,3.7,456,12.8,0.52,0.445,0.278,2.4,6,4.2,28.8,0.6,0.2,17.5,28.7,0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,6261394,0,1.8,3.8,46.3,0.8,2.2,39.1,0.6,1.4,44.2,1.7,5.8,29.4,0,0,0
Isaiah Whitehead,BKN,2018,PG,23,16,2,14,11.2,96.6,99,-2.3,21.3,0.83,14.5,2.2,11.3,6.9,17.4,50.6,53,27.4,102.46,8.7,0,0,0.6,0.1,0.3,0.3,20,80,0,1.4,1.4,2.9,0.2,0.7,0.4,3.8,5.6,2,1.9,11.3,0.1,0.5,1.4,0.8,180,11.5,0.53,0.209,0.221,2.3,13.1,7.7,19.6,2.2,0.8,20.3,28.5,-0.3,0.2,-0.1,-0.035,-4.3,-1.3,-5.6,-0.2,1312611,0,1.8,3.3,53.8,0.1,0.7,18.2,0.2,0.4,60,0.4,1.1,38.9,0,0,0
Ish Smith,DET,2018,PG,29,82,39,43,24.9,106.8,105.9,0.8,27.3,3.33,27.3,1.3,9.5,5.4,8.2,50.7,52.5,20.3,98.58,10.6,0.1,0.4,1.4,0.4,0.7,1.1,35.1,64.9,0.13,2.8,2,4.9,1.6,0.6,1.4,5.7,7.4,5.9,5,22.8,0.2,0.6,1.7,1.6,2043,15.4,0.525,0.126,0.145,1.4,10.9,6.1,28.4,1.6,0.9,11.2,20.8,2.4,2,4.4,0.102,-0.6,-0.6,-1.2,0.4,6.00E+06,0,2.3,4.1,55.7,1.2,2.5,48.8,0.8,2,42.3,0.4,1.2,34.7,0,0,33.3
Ivan Rabb,MEM,2018,PF,21,36,6,30,14.3,102.5,110.9,-8.4,9.5,0.91,13.6,10.2,21.6,15.7,14.9,56.6,59.9,16.7,98.87,11.1,1.5,3.2,0.6,0.3,0.2,0.6,60,40,0,3.3,1.8,5.1,0.8,1.5,0.4,3.3,5.9,3.4,4.6,13.6,0.4,0.3,1.5,1.1,516,16.6,0.599,0,0.237,11.6,24.1,17.7,10.4,1.2,2.4,17.3,17.7,0.7,0.5,1.2,0.109,-1.7,0.3,-1.5,0.1,950000,0,1.6,2.6,63.6,0.4,0.8,44.4,0.5,1.1,48.6,0,0,0,0,0,0
Ivica Zubac,LAL,2018,C,21,43,19,24,9.5,99.8,94.7,5,9.5,0.96,12.8,10.1,16.8,13.5,13.3,50,55.7,17.2,102.02,10.8,1.2,2.8,0.3,0.1,0.1,0.3,50,50,0,3.9,1.1,5,0.3,1.3,0.4,2.7,3.3,2,2.2,8.5,0.3,0.3,1.1,1.1,410,15.3,0.557,0.008,0.418,11.8,20.1,16,8.8,0.9,3,15.3,17.6,0.5,0.5,1,0.118,-2.7,0.5,-2.2,0,1312611,0,1.3,2.4,56,0.1,0.5,26.3,0,0.1,0,0,0,0,0,0,0
J.J. Barea,DAL,2018,PG,34,69,23,46,23.2,107.5,106.8,0.7,42.6,3.03,33.1,0.9,12,6.4,10.9,52.2,54.5,24.3,97.92,13.3,0.1,0.2,0.7,0.3,0.5,0.8,38.5,61.5,0.04,1.3,1.9,3.2,2.1,0.8,1.4,4.3,6.8,5.5,7.3,19.9,0,0.3,1.2,2,1603,17.8,0.545,0.454,0.148,1,13.4,7,45.1,1.1,0.2,16.3,24.9,2.3,1,3.3,0.098,2.4,-2.3,0.1,0.8,3903900,0,1.8,3,58.9,0.7,1.7,39.3,0.3,0.8,37.7,1.7,4.5,37.1,0,0,0
Jabari Bird,BOS,2018,SG,23,13,8,5,8.8,108.7,102.1,6.6,9.9,1,17,5.5,10.5,8.1,17,63.5,61.5,14.1,100.58,7.6,0,0,0.5,0.1,0.1,0.3,50,50,0,0.6,1,1.6,0.5,0.5,0.2,1.8,3.5,1.8,2,8.9,0.1,0.2,0.5,0.5,115,12.1,0.615,0.269,0.5,5.8,12.2,9,10.5,1.3,0.7,20.1,15.4,0.1,0.2,0.2,0.098,-2.3,0.1,-2.1,0,77250,0,1.1,1.5,70.6,0,0.1,0,0,0.1,0,0.2,0.5,42.9,0,0,0
Jabari Parker,MIL,2018,PF,23,31,16,15,24,105.9,109.7,-3.9,12.9,1.31,12.8,5.5,14.5,10,9.8,52.9,55,22.8,100.62,11.1,0.4,0.9,1.3,0.4,0.7,1.1,35.3,64.7,0,3.6,2.5,6,2.3,1.6,1.8,6.1,9.5,7.7,7.2,25.7,0.3,0.5,1.6,1.2,743,17.1,0.55,0.244,0.163,6.6,17.1,11.9,13.1,1.7,1.2,11.2,24.4,0.6,0.6,1.2,0.08,-0.2,-1.6,-1.8,0,6782392,0,2.8,5,56.8,0.6,1.5,40,0.7,1.6,45.1,1,2.5,39.2,0,0.1,0
Jack Cooley,SAC,2018,PF,27,7,4,3,12.5,95.4,100,-4.6,12.8,2,13.3,13.1,18.4,15.5,6.7,48.1,56.6,18.5,94.05,14.3,2.6,5.9,0.1,0.4,0.6,1,42.9,57.1,0,3.1,1.3,4.4,0.4,1.7,0.4,3.7,3.4,4.1,3,10.9,0,0.6,1.9,2.7,87,19.7,0.566,0,0.704,17.6,21.9,19.6,10.5,0.6,0,7.8,19.8,0.3,0,0.3,0.182,0.9,-2.5,-1.6,0,77250,0,2,3.5,57.1,0.1,0.7,20,0,0.1,0,0,0,0,0,0,0
Jacob Pullen,PHI,2018,PG,28,3,2,1,2,66.7,62.5,4.2,0,0,0,0,0,0,33.3,50,50,18.8,122.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0,0,0,0.7,0.7,0.7,3.3,0,0,0,0,6,-2.3,0.5,0.5,0,0,0,0,0,0,0,33.3,21.3,0,0,0,-0.21,-10.5,-4.7,-15.2,0,77250,0,0,0,0,0.5,0.5,100,0,0,0,0,0.3,0,0,0,0
Jacob Wiley,BKN,2018,PF,23,5,1,4,6.7,94.4,76.4,18.1,9.1,0,28.6,5.3,22.5,14.1,0,37.5,41,6.3,103.92,8.4,0.4,1,0.2,0,0.2,0.2,0,100,0,1.6,0.6,2.2,0.6,0,0,0,2.4,0.4,0.8,5.2,0,0,0.8,0.2,33,8.2,0.41,0.5,0.5,6.4,29.2,17.7,8,1.5,0,0,6.4,0,0,0.1,0.094,-3.9,0.9,-3,0,77250,0,0,0.2,0,0,0,0,0,0.2,0,0.2,0.4,50,0,0,0
Jae Crowder,UTA,2018,SF,27,80,52,28,26.1,107.9,107.2,0.6,7.1,1.34,10.9,2.9,10.3,6.6,8.1,48.6,52.5,16.9,99.67,6.1,0.6,1.4,1.5,0.3,0.4,0.7,44.2,55.8,0.03,3.8,3,6.8,1.7,1.3,1,3.2,9.1,6.5,6.1,24.7,0.3,0.4,2.3,1.5,744,10.8,0.499,0.515,0.19,2.8,12.7,7.8,8.6,1.6,1,9.1,21.3,-0.1,1,0.9,0.06,-1.3,-0.4,-1.6,0.1,6796117,0,1.6,2.7,59,0.1,0.4,32.4,0.3,1.1,29.8,1.4,4.3,32.3,0,0,0
Jahlil Okafor,BKN,2018,C,22,28,7,21,12.6,92.6,115.2,-22.6,7,0.57,6.6,5.8,19,12.2,11.5,56.2,58.4,21.6,97.47,10.5,1.1,2.5,0.1,0.4,0.1,0.5,78.6,21.4,0,5.3,0.9,6.3,0.6,1.2,0.2,4.9,5.5,3.5,2.8,12.7,0.6,0.5,1.8,1.3,353,15.3,0.584,0.029,0.21,6.3,19.4,12.8,5.9,0.4,3.9,12.2,21,0.3,0.3,0.6,0.083,-3.7,-0.8,-4.5,-0.2,4995120,0,2.3,3.6,63,0.5,1.2,39.4,0,0,0,0,0.1,25,0,0,0
JaKarr Sampson,SAC,2018,SF,25,22,6,16,15.6,99.9,100,-0.1,4.1,1.13,8.7,5.8,16.1,11,7.7,57.4,58.5,12.4,95.24,8.7,0.3,0.7,0.9,0.3,0.1,0.5,70,30,0.05,3.4,2,5.4,1,1.2,0.2,3.4,4.5,3.8,3.8,12.4,1,0.3,2.2,0.9,344,13.9,0.585,0.123,0.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,0.4,0.4,0.8,0.114,-2.6,1.9,-0.7,0.1,77250,0,1.5,2.5,60.7,0.2,0.4,44.4,0,0.3,16.7,0.2,0.5,50,0,0,0
Jake Layman,POR,2018,SF,24,35,22,13,4.6,94.7,106.2,-11.5,9.9,2.2,17.2,2.4,7.8,5,7.8,34,35.2,13.9,99.25,2.7,0,0.1,0.2,0.1,0.1,0.1,40,60,0,0.6,0.2,0.8,0.4,0.2,0.2,0.4,2,1.4,0.9,3.7,0.1,0,0.4,0.1,160,4.9,0.352,0.426,0.064,2.8,8.1,5.5,9.4,1.9,2,9.4,14.6,-0.3,0.2,-0.1,-0.021,-5.3,0.4,-5,-0.1,1312611,0,0.2,0.5,46.7,0,0.2,20,0.1,0.3,28.6,0.1,0.6,20,0,0,0
Jakob Poeltl,TOR,2018,C,22,82,59,23,18.6,111.9,103.7,8.3,5.4,0.67,10.1,10.7,15,12.9,15.1,66,66.2,14.3,98.72,9.7,2.8,6.6,1,0.4,0.3,0.7,62.1,37.9,0.05,8.5,1.5,9.9,1.1,2,0.5,6,5.7,5,4,17.2,1.2,0.4,2.6,1.4,1524,17.5,0.662,0.005,0.263,12.4,16.4,14.4,5.4,1.3,5.2,16.6,14.8,3.1,2.4,5.6,0.175,0.4,2.9,3.3,2,2825640,0,2.9,4.3,68.3,0.2,0.4,41.9,0,0,0,0,0,50,0,0,0
Jalen Jones,DAL,2018,SF,25,16,3,13,11.3,109.3,115.9,-6.6,3.2,0.57,4.6,6.3,15.4,10.4,8,45.6,48.5,19.3,97.26,5.1,0.3,0.6,0.8,0.4,0.1,0.5,87.5,12.5,0.06,1,1.6,2.6,0.8,1.3,0,1.9,3.7,2.4,3.1,10.4,0.1,0.6,1.4,1.1,19,5,0.512,0.25,0.5,0,16.5,8.6,0,0,0,0,11.1,0,0,0,0.055,-6.1,-4.8,-10.8,0,77250,0,1,2.4,41.7,0.1,0.3,25,0,0.1,0,0.7,1.9,38.5,0,0,0
Jamal Crawford,MIN,2018,SG,38,80,45,35,20.7,108.4,112.8,-4.5,17.7,1.95,17.4,1.3,5,3.1,8.9,48.5,51.9,23.1,98.26,7.9,0,0.1,0.9,0.2,0.3,0.6,41.3,58.7,0.01,0.6,0.9,1.6,1.3,1,0.6,1.8,7.2,5.8,5.6,20.8,0.1,0.2,1.1,1.5,1653,13,0.519,0.423,0.152,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,0.9,0.3,1.3,0.037,0,-4,-3.9,-0.8,15270762,0,0.5,1.1,47.6,0.7,1.3,49.5,1.4,3,46.7,1.3,3.9,33.5,0,0,0
Jamal Murray,DEN,2018,PG,21,81,46,35,31.7,113.9,110.2,3.7,15.9,1.59,17.1,3.3,8.7,6,10.8,52.9,57.6,22.3,97.75,9.6,0.4,0.9,2,0.6,0.6,1.2,51.5,48.5,0.06,4.3,3.4,7.7,2.6,1.9,2.2,5.8,11.5,7.1,8.3,30.9,0.3,0.7,2.1,2.5,2565,16.1,0.576,0.411,0.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,4.3,1.2,5.5,0.103,1.8,-2,-0.2,1.2,3355320,0,2.3,4.2,55,0.9,1.9,48.4,0.6,1.6,39.5,2,5.3,38.3,0,0.1,0
Jameel Warney,DAL,2018,PF,24,3,1,2,9,105.8,113.2,-7.4,0,0,0,13.8,20,16.7,6.7,58.3,59.9,23.4,93.85,15.1,2,4.7,0,0.3,0,0.3,100,0,0,0.7,1,1.7,0.7,2.7,0,4,1.3,0.7,0.7,6.7,0,0.7,0.7,1.7,27,22.5,0.599,0,0.417,15.9,21.3,18.5,0,0,0,6.6,25.6,0.1,0,0.1,0.157,-3.1,-9.1,-12.2,-0.1,46079,0,1.7,2.3,71.4,0.7,1.7,40,0,0,0,0,0,0,0,0,0
Jameer Nelson,DET,2018,PG,36,50,25,25,20.3,103.1,108.7,-5.7,25.5,2.67,35.9,1.3,8.8,5.2,13.4,47.3,48.9,13.7,100.34,6.5,0.2,0.5,0.9,0.2,0.4,0.6,33.3,66.7,0.08,1.5,1.8,3.3,0.7,0.2,0.4,1.2,7.9,5.6,4.5,18.6,0.1,0.2,1.6,1,897,8.9,0.52,0.537,0.083,1.4,9.9,5.8,22.2,1.2,0.3,20.9,13,0.3,0.6,0.8,0.045,-1.9,-1.4,-3.3,-0.3,6998920,0,0.5,0.9,60,0.2,0.5,30.8,0.4,1,38.8,0.8,2.5,33.3,0,0,0
Jamel Artis,ORL,2018,SG,25,15,4,11,18.6,103.5,104.4,-0.9,9.8,2.25,16.4,1.3,11.9,6.4,7.3,44.3,45.7,14.2,97.12,6.2,0.1,0.1,0.7,0.1,0.1,0.3,50,50,0,2.1,1.5,3.5,1,0.6,0.4,2,5.5,4.2,4.9,16.1,0.2,0.2,0.7,0.7,279,6.9,0.457,0.367,0.152,1.6,13.5,7.5,9.3,0.4,0.9,8.7,14.5,-0.1,0.1,0,-0.006,-4.3,-1.5,-5.9,-0.3,77250,0,0.9,1.6,54.2,0.4,0.9,41.7,0.3,0.9,35.7,0.6,2.1,27.6,0,0,0
James Ennis III,DET,2018,SF,27,72,25,47,22.3,102.3,107.9,-5.6,6.9,1.27,12.6,4.5,9.6,7,10,54,58.8,13.4,96.97,7.3,0.2,0.4,1.3,0.3,0.5,0.7,36.5,63.5,0.01,2.5,2.5,5,1.8,1.2,1.6,3.1,7.6,5.5,5.7,20.6,0.3,0.3,1.9,1.3,551,11.2,0.558,0.426,0.265,3.9,9.6,6.7,5.9,1.4,1,9,16,0.5,0.5,1,0.09,-1,-0.7,-1.7,0,3028410,0,1.5,2.4,61.8,0.2,0.5,45.9,0.1,0.3,40,0.7,2.1,32.9,0,0,0
James Harden,HOU,2018,SG,28,72,59,13,35.4,116.2,106.2,10,44.9,2,23.4,1.7,13.7,7.8,11.7,54.1,61.9,35.3,98.29,19.4,0.3,0.9,2.9,0.5,0.8,1.3,36.3,63.7,0.03,4.4,3.1,7.6,4.7,2,2,9.3,11.9,8.8,9.2,35.7,0.7,1.4,2.3,7,2551,29.8,0.619,0.498,0.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,11.6,3.8,15.4,0.289,9.6,1.3,10.9,8.3,28299399,1,4.2,7.4,57,0.9,1.9,44.9,0.3,0.8,36.8,3.7,10,36.8,0,0,0
James Johnson,MIA,2018,PF,31,73,37,36,26.6,105.9,105.8,0.1,22,1.99,25.4,3.2,14.8,9.1,12.8,55,57.5,18.5,97.74,11.2,1.9,4.9,1.9,0.3,0.6,1,35.7,64.3,0,4.7,2.9,7.6,1.7,0.8,0.6,6,8.9,7.1,5.5,24,0.7,0.4,2.6,1.7,1943,15.8,0.575,0.301,0.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,2.2,2.8,5,0.123,0,1.7,1.7,1.8,13734000,0,2.8,4.4,63.8,0.4,0.8,46.8,0.2,0.6,38.6,0.8,2.5,31.1,0,0,0
James Michael McAdoo,PHI,2018,PF,25,3,1,2,6,102.6,100,2.6,0,0,0,0,12.5,5.9,11.1,42.9,50.8,22,104.29,4.6,0.3,0.7,0,0,0,0,0,0,0,2.3,0,2.3,0,0,0,0,1.3,0.7,2,6.7,0.3,0,0.3,0.3,18,7.4,0.508,1,0.286,0,11.5,6,0,0,4.6,11.3,21,0,0,0,0.023,-4.3,-4.4,-8.7,0,77250,0,0,0,0,0,0,0,0,0,0,0.7,2.3,28.6,0,0,0
James Webb III,BKN,2018,SF,24,10,1,9,12,98,111.3,-13.3,4.4,1,12.5,5.9,13.8,9.6,12.5,33.3,33.3,9.9,100.26,1.9,0.6,1.5,0.6,0,0.2,0.2,0,100,0,1.4,0.7,2.1,0.5,0,0.5,0.4,4.2,3.6,3.3,12.2,0,0,1,0.1,120,2.2,0.333,0.792,0,7,14.3,10.6,4.5,0.4,0,14.3,10.1,-0.1,0,-0.1,-0.041,-5.1,-1.5,-6.6,-0.1,77250,0,0.2,0.4,50,0,0,0,0,0.2,0,0.4,1.8,22.2,0,0,0
James Young,PHI,2018,SG,22,6,4,2,10.2,90.2,110.6,-20.4,5.3,2,10,0,2.9,1.6,5,46.4,51.1,13.1,96.22,2.4,0,0,0.2,0,0,0,0,0,0,1.3,0.7,2,0.7,0,0.3,0.7,4.8,4.3,3.2,7.7,0,0,0.7,0.5,61,4.6,0.511,0.714,0.429,0,3.4,1.8,4.3,0,0,5.7,12.3,0,0,0.1,0.041,-3,-3.6,-6.6,-0.1,77250,0,0.3,0.5,66.7,0,0.2,0,0,0,0,0.5,1.7,30,0,0,0
Jamil Wilson,LAC,2018,SF,27,15,6,9,18.3,106.2,105.4,0.8,5.6,1.25,9.9,1,10,5.5,7.9,63.6,63.4,14.5,97.05,6.7,0.9,2.4,0.8,0.1,0.3,0.5,28.6,71.4,0.13,3.5,2.1,5.6,1,1,0.7,0.8,4.7,4.7,5.5,14.5,0.5,0.1,2.3,0.5,274,11.4,0.634,0.778,0.049,1.2,11.5,6.4,5.2,0.9,2.4,8.8,14.3,0.4,0.2,0.5,0.096,1.1,-1.1,0,0.1,77250,0,0.4,0.7,60,0,0.1,0,0.4,0.4,83.3,1.8,4.2,42.9,0,0,0
JaMychal Green,MEM,2018,PF,28,55,11,44,28,102.5,110.5,-8,8.2,1.04,11.4,9.6,21.8,15.5,11,50.1,53,17.8,95.25,10.1,1.3,3.1,1.3,0.5,0.5,1,52.8,47.2,0.05,3.3,2.9,6.2,1.7,2.4,1.2,5.3,10.2,6,8.2,24.3,0.5,0.7,2.8,1.7,1542,14,0.53,0.26,0.227,10.8,24.4,17.4,8.3,1,1.5,12.4,17.8,1.3,1.3,2.6,0.079,-1.2,-0.4,-1.5,0.2,8533333,0,2.6,4.6,56.5,0.1,0.7,22.2,0.5,1.3,40.6,0.8,2.3,33.6,0,0,0
